O modificare complexă în decubit lateral este:;trunchiul și capul înclinate posterior;cu genunchii flectați, trunchiul în rectitudine, capul flectat, sprijinit pe antebrațul de partea decubitului;cu membrele inferioare extinse complet și brațele lateral;B
O altă variantă complexă în decubit dorsal este:;cu picioarele depărtate și brațele lateral;cu trunchiul complet în extensie și mâinile pe șold;cu genunchii flectați, sprijin pe plante, mâinile la ceafă;C
În decubit ventral cu sprijin pe coate și trunchiul și capul în extensie, poziția se numește:;poziție de relaxare completă;poziție suspendată;postură a păpușii;C
În poziția pe genunchi cu sprijin pe palme și trunchiul sub orizontală, poziția se numește:;patrupedie;decubit dorsal;atârnat cu sprijin;A
Poziția patrupedie are:;centru de greutate situat la nivelul umerilor;cea mai mică bază de susținere și centru de greutate foarte sus;suprafață mare de sprijin și centru de greutate în poziție medie (stabilitate relativă);C
În poziția pe genunchi, trunchiul și capul pot fi:;înclinate lateral dreapta sau stânga;obligatoriu în rectitudine;flectate posterior;A
Modificarea suprafeței de sprijin în poziția atârnat poate consta în:;sprijinul se face obligatoriu pe vârfurile picioarelor;sprijinul se face doar pe coapse;sprijinul se realizează cu o mână orientată în pronație sau supinație sau cu două mâini, dar cu menținerea coatelor în flexie;C
În poziția atârnat cu fața la spalier, mâinile sunt:;în pronație;în poziție intermediară;în supinație;A
În poziția atârnat, trunchiul poate fi:;flectat complet anterior;înclinat posterior peste 90°;extins, înclinat sau răsucit dreapta-stânga;C
Modificarea poziției membrelor superioare în atârnat reprezintă de fapt:;modificarea suprafeței de sprijin;modificarea centrului de greutate;modificarea trunchiului;A
În poziția atârnat, membrele inferioare pot fi:;flectate doar din genunchi;în extensie completă, obligatorie;depărtate (abduse), încrucișate (adduse), flectate din șold și genunchi;C
O modificare complexă în atârnat este:;mâinile în supinație, trunchiul flectat, capul în rectitudine, membrele inferioare aduse;membrele inferioare complet depărtate și trunchiul în extensie;trunchiul complet în extensie și brațele lateral;A
În poziția atârnat cu mâinile în pronație, trunchiul și capul pot fi:;răsucite dreapta-stânga;flectate anterior;obligatoriu în extensie completă;A
În poziția atârnat cu membrele inferioare, genunchii și șoldurile flectate la 90°, membrele superioare sunt:;în pronație;întinse lateral;în supinație;A
În poziția decubit dorsal cu membrele inferioare depărtate la diverse amplitudini, aceasta reprezintă:;modificare a poziției membrelor superioare;modificare a suprafeței de sprijin;modificare a poziției membrelor inferioare;C
O poziție complexă în decubit lateral este:;cu trunchiul și capul complet înclinate posterior;cu membrele superioare pe șold;cu membrul inferior controlateral în flexie, trunchiul în rectitudine, capul în extensie;C
Modificarea poziției membrelor superioare în decubit dorsal poate consta în:;membrele superioare obligatoriu pe lângă trunchi;cu coatele extinse, brațele depărtate de trunchi (abduse);brațele întinse complet pe șold;B
În decubit dorsal, o variantă este:;mâinile pe vertex, umeri, sub axile, pe șold;membrele superioare întinse lateral;palmele obligatoriu în pronație;A
În decubit dorsal cu membrele superioare încrucișate anterior, se modifică:;poziția membrelor inferioare;poziția membrelor superioare;poziția trunchiului;B
În decubit lateral cu genunchii flectați, trunchiul în rectitudine și capul flectat, sprijinul se realizează pe:;genunchi;antebrațul de partea decubitului (cotul flectat);umeri;B
În decubit dorsal cu genunchii flectați, sprijin pe plante și mâinile la ceafă, poziția este:;poziție instabilă;poziție fundamentală;modificare complexă;C
Decubit lateral cu membrul inferior controlateral în flexie, trunchiul în rectitudine și capul în extensie este:;poziție de sprijin pe genunchi;poziție de relaxare;o modificare complexă;C
Decubit ventral cu sprijin pe coate, trunchiul și capul în extensie se numește:;poziție patrupedie;poziție așezat;postură a păpușii;C
Postura a păpușii este folosită pentru:;tonificarea mușchilor extensori ai cefei, spatelui și șoldului;blocarea respirației;relaxarea completă a musculaturii;A
În poziția atârnat cu o mână orientată în pronație sau supinație, se modifică:;poziția membrelor inferioare;poziția trunchiului;suprafața de sprijin;C
Sprijinul pe vârful picioarelor în poziția atârnat reprezintă:;modificare a suprafeței de sprijin;modificare a poziției trunchiului;modificare a poziției membrelor inferioare;A
În poziția atârnat cu fața la spalier, trunchiul poate fi:;complet flectat anterior;extins, înclinat sau răsucit dreapta-stânga;obligatoriu în extensie;B
Modificarea poziției membrelor superioare în atârnat înseamnă:;modificarea trunchiului;modificarea centrului de greutate;modificarea suprafeței de sprijin;C
În poziția atârnat, membrele inferioare pot fi:;membrele superioare obligatoriu pe lângă trunchi;în extensie completă și depărtate;depărtate (abduse), încrucișate (adduse), flectate din șold și genunchi;C
În atârnat cu mâinile în supinație, trunchiul flectat și capul în rectitudine, membrele inferioare sunt:;adduse;sprijinite pe sol;depărtate complet;A
În poziția atârnat cu mâinile în pronație, trunchiul și capul pot fi:;răsucite dreapta-stânga;înclinate posterior peste 90°;obligatoriu în extensie;A
În poziția atârnat cu genunchii și șoldurile flectate la 90°, membrele inferioare sunt:;flectate din șold și genunchi;în extensie completă;depărtate;A
În poziția pe genunchi cu sprijin pe palme, trunchiul deasupra orizontalei și capul flectat, mâna și genunchiul de aceeași parte sunt:;depărtate complet;sprijinite pe podea;situate anterior;C
În poziția pe genunchi cu sprijin pe coate, trunchiul este:;în extensie completă;deasupra orizontalei;sub orizontală;C
În poziția pe genunchi cu sprijin pe un genunchi, celălalt membru inferior este:;flectat complet și sprijinit pe sol;depărtat lateral;extins din șold și genunchi;C
Poziția pe genunchi depărtat cu trunchiul în extensie este:;o modificare complexă;poziție de relaxare completă;poziție fundamentală;A
Inclinometrul mecanic indică:;doar verticala;atât verticala, cât și înclinarea;doar înclinarea;B
Precizia inclinometrului mecanic este:;de ordinul a 5°;de ordinul a 10°;de ordinul a 2°;C
Baza inclinometrului are rolul de a:;conferi stabilitate;bloca mișcarea;permite rotirea liberă;A
Cele două coloane culisante ale bazei inclinometrului permit:;măsurarea lungimii membrelor;măsurarea amplitudinii de mișcare în articulații mici;măsurarea forței musculare;B
Fixarea unui braț telescopic pe fiecare parte a bazei transformă inclinometrul în:;goniometru cu braț;dinamometru digital;aparat de forță;A
Prin comparație cu goniometria, inclinometria este:;neutilizată în practică;mai rapidă, mai simplă, mai precisă;mai greoaie și mai puțin precisă;B
Un inclinometru digital poate înregistra:;doar pe hârtie, manual;doar valorile estimate vizual;valorile electronic, cu senzori și ecrane de afișare;C
Transmitatorul wireless al inclinometrului digital permite:;conectarea la computer;autonomie completă fără baterii;control vocal;A
Datele măsurate de inclinometru pot fi afișate:;numai în format audio;doar în format text;sub formă de diagrame;C
Un dublu inclinometru măsoară:;doar un singur sens de mișcare;forța musculară în stare de repaus;simultan amplitudinea unei mișcări pereche;C
Avantajul principal al inclinometrului digital este:;ușurința în transport;prețul redus;precizia mare, eroare de numai 0,1°;C
Un dezavantaj al inclinometrului digital este:;nu oferă valori precise;necesită calibrare la fiecare utilizare;nu se poate utiliza în clinici;B
Calibrarea inclinometrului se face în funcție de:;timpul de utilizare;greutatea pacientului;un reper sigur perfect vertical sau orizontal;C
Învățarea motrică este:;un proces pur teoretic;o caracteristică nativă;un set de procese asociate exersării și experienței;C
Învățarea motrică conduce la:;schimbări relativ permanente în comportamentul motric;modificări temporare de dispoziție;creșterea greutății corporale;A
O zonă importantă în care operează învățarea motrică este:;zona de identificare a stimulilor;zona de control digestiv;zona respiratorie;A
Învățarea motrică se produce ca rezultat direct al:;odihnei prelungite;evitării activității fizice;exersării și al experienței;C
Învățarea motrică determină:;creșterea înălțimii cu 5 cm;modificări la nivel celular în sistemul nervos;modificarea structurii osoase externe;B
Odată dobândită, învățarea motrică este:;relativ permanentă;neinfluentabilă;temporară, maxim o oră;A
Învățarea motrică se exprimă prin:;creșteri cantitative și calitative care favorizează viitoarele repetări;blocaje ale mișcării;scăderi ale capacității fizice;A
Un efect al învățării motrice este:;încetinirea reacțiilor;atrofierea musculaturii;organizarea informației senzoriale;C
În învățarea motrică se construiesc:;blocaje reflexe;imobilizări voluntare;programe motori eficiente;C
Învățarea motrică implică:;creșterea automată a masei musculare;modificări la nivelul altor structuri care nu pot fi examinate cu ochiul liber;rigidizarea articulațiilor;B
În etapele avansate ale învățării motrice se stabilește:;blocarea reacțiilor posturale;imobilizarea membrelor;corectitudinea mișcărilor;C
Învățarea motrică determină:;imposibilitatea de a gestiona mișcările;schimbări temporare și nesemnificative;o modificare durabilă a individului;C
Învățarea motrică nu este:;un proces observabil direct;un fenomen fiziologic;un rezultat al experienței;A
În timpul învățării motrice, informația senzorială:;se organizează în mod specific;se blochează;se pierde complet;A
În procesul de învățare motrică se îmbunătățesc:;parametrii care se atașează programului motor general;reflexele digestive;abilitățile cognitive abstracte;A
Învățarea motrică implică:;îmbogățirea circuitelor neuromotorii;reducerea numărului de conexiuni nervoase;atrofierea sistemului muscular;A
Dobândirea unei deprinderi motrice eficiente este posibilă prin:;odihnă pasivă prelungită;evitarea antrenamentului;exersare și experiență;C
Goniometria impune respectarea următoarelor condiții:;poziția subiectului obligatoriu în picioare;poziția subiectului comodă și relaxantă;poziția subiectului cu genunchii flectați;B
Raportorul în goniometrie se plasează:;în planul mișcării;pe planul sagital;pe planul coronal;A
Axul goniometrului se poziționează:;în afara axului biomecanic;în axul biomecanic al mișcării;pe partea externă a articulației;B
Brațele goniometrului se așază:;în unghi drept față de segmente;paralel cu axele longitudinale ale segmentelor care formează unghiul articular;oblic pe segmente;B
Brațul fix al goniometrului se aplică:;pe segmentul mobil;pe segmentul opus articulației;pe segmentul de referință;C
Brațul mobil al goniometrului se aplică:;în afara segmentelor;pe segmentul de referință;pe segmentul mobil, însoțind mișcarea;C
Testările se realizează:;exclusiv prin contracții izometrice;prin mobilizări active sau pasive;doar prin mobilizări pasive;B
În cazul mobilizărilor active, subiectul execută mișcarea:;numai cu sprijin pe sol;doar pasiv, asistat de kinetoterapeut;în amplitudinea posibilă, în timp ce kinetoterapeutul deplasează brațul mobil;C
Valorile obținute la măsurători se exprimă:;în grade de la 0-180°;în centimetri;în kilograme;A
Orice mișcare articulară se încadrează:;între 0-90°;între 0-360°;între limitele 0-180°;C
În scoliozele sub 30°, tratamentul este:;exclusiv kinetic;ortopedic și chirurgical;chirurgical;A
Scoliozele peste 30°, înainte de maturitate osoasă, sunt:;nerelevante clinic;foarte stabile;aproape toate evolutive;C
Scoliozele peste 50° impun:;imobilizare completă;doar kinetoterapie;intervenție chirurgicală;C
În perioada inițială a scoliozei, agravarea este:;relativ lentă;absentă;foarte rapidă;A
După apariția semnelor de pubertate, agravarea scoliozei:;crește de 2 până la 8 ori;se stabilizează complet;scade progresiv;A
Durerea la copil și adolescent cu scolioză:;este prezentă permanent;indică mereu tumori;lipsește;C
Tulburările cardiorespiratorii apar dacă unghiul curburii depășește:;50°;80-90°;40°;B
Tulburările neurologice apar mai ales în scoliozele dorsale cu unghi peste:;60°;30°;100°;C
Scolioza infantilă debutează:;după 12 ani;între 4 și 12 ani;sub vârsta de 4 ani;C
Scolioza infantilă este de obicei:;toracică stângă;toracică dreaptă;lombară dreaptă;A
Scolioza juvenilă debutează între:;sub 4 ani;4 și 12 ani;12 și 16 ani;B
Scolioza adolescentină afectează mai ales:;copiii sub 4 ani;fetele;băieții;B
În scolioza adolescentină, coastele:;se dublează;se turtesc și se suprapun;se depărtează;B
În scolioza adolescentină, hemitoracele se transformă:;într-o regiune plată;într-o mare gibozitate;într-o proeminență lombară;B
Durerea la adult cu scolioză este:;inexistentă;frecventă;asociată cu creșterea înălțimii;B
Diagnosticul pozitiv al scoliozei se stabilește prin:;doar prin RMN;numai prin observație;metode subiective și obiective;C
Printre metodele subiective se află:;anamneza;CT-ul;radiografia;A
Somatoscopia instrumentală se realizează cu:;riglă și compas;fir cu plumb și/sau cadrul antropometric de simetrie;ecografie;B
Examenul clinic general analizează:;aliniamentele și ecoul deficienței;exclusiv greutatea corporală;doar înălțimea;A
La examinarea cu firul cu plumb, se elimină:;deseori efectul vestimentației;greutatea pacientului;orice asimetrie congenitală;A
Pozițiile derivate se obțin din pozițiile fundamentale prin modificarea:;doar poziției membrelor inferioare;doar poziției trunchiului și capului;bazei de susținere, poziției trunchiului și/sau a capului, poziției membrelor superioare și inferioare, combinații parțiale sau totale ale posibilităților anterioare;C
Modificarea bazei de susținere în poziția stând poate fi:;stând pe vârfuri, călcâie, pe marginea internă sau externă a piciorului;stând pe palme;stând pe genunchi;A
Modificarea poziției trunchiului și a capului în stând poate fi:;stând cu trunchiul rotit 180°;stând cu capul complet în flexie;stând cu trunchiul înclinat anterior (până la 30°), cu capul în extensie;C
Modificarea poziției membrelor superioare în stând poate fi:;membrele superioare cu coatele extinse se mențin lateral sau anterior, se flectează din coate, iar mâinile se mențin pe umeri, la ceafă, pe vertex;membrele superioare doar lateral;obligatoriu pe lângă corp;A
Poziția decubit dorsal se caracterizează prin:;cea mai mică bază de susținere;centrul de greutate situat foarte sus;bază de susținere mare, centrul de greutate foarte aproape de suprafața de sprijin;C
În poziția decubit dorsal, menținerea îndelungată induce:;tonifiere musculară;efecte osteoporozante generale;creșterea masei musculare;B
Poziția atârnat se caracterizează prin:;centrul de greutate proiectat lateral;centrul de greutate este situat sub suprafața de sprijin;centrul de greutate situat foarte sus;B
În poziția atârnat, membrele superioare sunt:;abduse peste 90° din umăr, coatele extinse, mâinile prind bara, fiind orientate în pronație sau supinație;menținute pe umeri;obligatoriu flectate;A
Poziția așezat derivată poate presupune:;așezat exclusiv pe un genunchi;așezat pe marginea mesei de reeducare;obligatoriu pe podea;B
În poziția așezat derivată, trunchiul poate fi:;doar în extensie;în extensie sau aplecat peste coapse sau între coapse;obligatoriu în flexie maximă;B
Modificarea poziției membrelor superioare în așezat poate fi:;membrele superioare cu coatele extinse se mențin lateral sau anterior, se flectează din coate, iar mâinile se mențin pe umeri, la ceafă, pe vertex;membrele superioare doar lateral;membrele superioare doar pe coapse;A
În poziția pe genunchi derivată, membrele inferioare pot fi:;depărtate sau cu un genunchi anterior față de celălalt;obligatoriu apropiate;complet încrucișate;A
O modificare complexă în poziția pe genunchi este:;obligatoriu sprijin pe coate;cu sprijin pe palme, trunchiul deasupra orizontalei, capul flectat, mâna și genunchiul de aceeași parte sau de partea opusă situate anterior;trunchiul complet în extensie;B
Deficiențele tridimensionale ale coloanei vertebrale sunt reprezentate de:;scolioze;lordoze;cifoze;A
Scoliozele se consideră deficiențe tridimensionale pentru că:;prezintă deviații în cele trei planuri anatomice: frontal, transversal și sagital;afectează doar planul frontal;afectează doar planul sagital;A
Scolioza în C poate fi:;obligatoriu cu trei curburi;doar totală;unică, totală sau parțială;C
În scolioza în C când afectează coloana dorsală, hemitoracele de partea convexității:;se îngustează;nu se modifică;se lărgește;A
Scolioza în C poate evolua spre:;hiperextensie;scolioză în S;lordoză;B
Apariția celei de-a treia încurbări în scolioză se produce:;doar prin traumatisme;obligatoriu prin malformații;datorită aceleași cauze;C
Denumirea scoliozei ține cont de:;orientarea convexității încurbării;numărul vertebrelor implicate;vârsta pacientului;A
În cazul scoliozei cu mai multe încurbări, se denumește:;mai întâi sensul curburii primitive și apoi cel al curburilor secundare;doar curbura lombară;doar curbura cea mai mare;A
Tratamentul scoliozei funcționale constă în:;imobilizare completă;doar tratament medicamentos;înlăturarea cauzei generatoare;C
Un exemplu de cauză generatoare în scolioză funcțională este:;poziția șezândă;sprijinul unipodal prelungit;efort fizic excesiv;B
Pentru inegalitatea lungimii membrelor inferioare se folosește:;aparat gipsat;talonetă (înălțător);corset;B
Mijloacele kinetice în tratamentul scoliozei se sistematizează în:;exerciții statice, dinamice și masaj;doar exerciții pasive;doar masaj;A
Tratamentul scoliozelor structurate este:;mult mai complex: medicamentos, ortopedic și/sau chirurgical, completat prin kinetoterapie;exclusiv kinetic;numai chirurgical;A
În scolioza în S se fixează o curbură cu ajutorul:;membrelor inferioare pentru curbura cervicală;membrelor superioare pentru curbura dorsală și membrelor inferioare pentru curbura lombară;membrelor inferioare pentru curbura dorsală;B
Tonifierea fără mobilizare în tratamentul scoliozei duce la:;consolidarea și fixarea deficienței;mobilizarea excesivă;corectarea completă;A
Mobilizarea fără tonifiere în tratamentul scoliozei:;accentuează curbura;duce la rigidizare;elimină curbura;A
Tratamentul deficiențelor tridimensionale ale coloanei vertebrale trebuie:;individualizat în funcție de tipul, forma, numărul și localizarea încurbărilor vertebrale;standardizat pentru toți pacienții;bazat exclusiv pe medicamente;A
Inegalitatea lungimii membrelor inferioare determină:;lordoză lombară;cifoză toracală;scolioză funcțională;C
Dacă scolioza dispare la corectarea inegalității membrelor, înseamnă că:;este consecința inegalității;are cauză congenitală;este patologică;A
Dacă scolioza persistă după corectarea inegalității membrelor, înseamnă că:;problema este strict musculară;tulburarea mecanică inițială are sediul la nivelul bazinului;există o malformație congenitală;B
Examinările din pozițiile decubit și atârnat permit:;diagnosticul diferențial între atitudinile scoliotice și scoliozele adevărate;prevenirea scoliozei;corectarea scoliozei;A
În scoliozele adevărate, curburile:;persistă;se reduc complet;dispar complet;A
În atitudinile scoliotice, curburile:;se fixează;dispar;se accentuează;B
Proba de control (flexia trunchiului) evidențiază:;blocajul articular;rotațiile coloanei vertebrale prin gibozități;atrofierea mușchilor;B
În scoliozele patologice, la flexia trunchiului:;curburile se accentuează și evidențiază rotațiile;nu se modifică nimic;curburile dispar complet;A
Examenul radiologic se efectuează:;din față și profil în pozițiile stând și decubit;doar din profil;exclusiv în decubit;A
În atitudinile scoliotice, modificările radiologice:;constau în inflexiunea discretă a coloanei;se observă fracturi;sunt foarte grave;A
În scoliozele patologice, modificările radiologice sunt:;importante;inexistente;minime;A
Metoda Risser-Ferguson este utilizată pentru:;măsurarea înălțimii;măsurarea greutății;măsurarea unghiului curburii scoliotice;C
Metoda Cobb este utilizată pentru:;măsurarea unghiului curburii scoliotice;măsurarea tensiunii arteriale;măsurarea capacității respiratorii;A
Examinările din spate, față și profil stabilesc:;profilaxia;diagnosticul;tratamentul;B
Anamneza poate oferi informații despre:;nivelul de efort fizic;tipul de gimnastică practicat;etiologia scoliozei;C
În scolioza în C, verticala firului cu plumb trece:;prin mijlocul spatelui;lateral de pliul interfesier;prin pliul interfesier;C
În scolioza dezechilibrată, firul cu plumb trece:;prin vertebrele cervicale;lateral de pliul interfesier;prin mijlocul coloanei;B
Lipsa paralelismului între liniile bispinoase, bicretă și orizontala CAS indică:;scolioză în S;scolioză în C;postură corectă;B
În scolioza în S, se constată:;coloană perfect dreaptă;prezența paralelismului între liniile bispinoase și bicretă, dar nu și cu orizontala CAS;scolioză dreaptă;B
Asimetria scapulelor se caracterizează prin:;scapulele sunt simetrice;ambele scapule sunt coborâte;vârful scapulei de partea convexității este ascensionat;C
Examenul clinic general include evaluarea:;doar posturii;exclusiv sistemului muscular;aparatelor și sistemelor;C
Inegalitatea triunghiurilor taliei se constată prin:;unghiul inferior al triunghiului este mai ascuțit și mai coborât de partea convexității;unghiul inferior este mereu ascendent;unghiurile sunt perfect simetrice;A
Asimetria pliurilor subfesier se manifestă prin:;pliurile sunt simetrice;pliul de partea convexității lombare este mai ridicat;pliul de partea convexității lombare este mai coborât;C
Dirijarea extremității superioare a pliului interfesier spre:;convexitatea curburii lombare;concavitatea curburii lombare;linia mediană;A
Statura și bustul se evaluează în poziție:;doar în ortostatism;exclusiv în decubit;vicioasă și după autoredresare;C
Stagnarea creșterii bustului este:;normală;semn de agravare;semn de vindecare;B
Gibozitatea costală este:;inexistentă în scolioze;semn esențial al structuralității;un detaliu estetic nesemnificativ;B
Măsurarea gibozității costale se realizează cu:;centimetru de croitorie;aparat de raze X;rigle poziționate paralel și perpendicular;C
Indicele de proporționalitate exprimă:;diametrul toracelui;raportul dintre lungimea coloanei măsurată pe curbură și în linie dreaptă;diferența dintre înălțime și greutate;B
Cu cât valoarea indicelui de proporționalitate este mai mare:;cu atât deviația este mai accentuată;se obține o corecție rapidă;deviația este mai mică;A
Forța de presiune se aplică:;de obicei la nivelul părții convexe a curburii;pe fața anterioară a genunchiului;la nivelul șoldului;A
Forța de tracțiune are rolul de:;a întinde coloana, reducând astfel curbura;a fixa curbura;a accentua curbura;A
Corsetul Milwaukee cuprinde:;numai pernă submentonieră;o porțiune ce îmbracă pelvisul și trei bare (una anterioară și două posterioare);doar o porțiune lombară;B
Autoelongarea prin sprijinul occipital și mentonier:;accentuează curburile;blochează respirația;redresează curburile;C
Pelota pasivă din corsetul Milwaukee are rolul de a:;accentua rotația;fixa curbura lombară;reduce rotația;C
Amplitudinea maximă de mișcare poate fi atinsă:;doar activ;activ sau pasiv;doar pasiv;B
În general, amplitudinea mișcării pasive este:;egală cu cea activă;inferioară celei active;superioară celei active;C
Metodele directe de măsurare a amplitudinii articulare sunt:;radiografia și CT-ul;goniometria și inclinometria manuală;analiza biochimică;B
Goniometria este o metodă:;facilă, reproductibilă, bazată pe repere anatomice ușor identificabile;complicată și dificil de utilizat;neutilizată clinic;A
Deficiențele nestructurale ale coloanei vertebrale:;se observă doar prin RMN;implică deformări osoase evidente;nu prezintă modificări morfologice decelabile prin examen radiologic;C
Deficiențele nestructurale se corectează:;numai prin imobilizare;prin autoredresare, adoptarea unor poziții sau la efectuarea probei de control;exclusiv chirurgical;B
Deficiențele nestructurale netratate determină:;modificări structurale;ameliorări spontane;corecții rapide;A
Conform legii lui Delpech, vertebra dobândește:;formă sferică;formă cilindrică;formă conică;C
Deviația vertebrală netratată se transformă în:;cifoză patologică;postură corectă;lordoză fiziologică;A
Deficiențele coloanei vertebrale în plan sagital sunt:;doar lordoze;cifoze, lordoze și combinații ale acestora;doar cifoze;B
Cifozele reprezintă:;încurbări exagerate ale coloanei vertebrale în plan sagital;devierea laterală a coloanei;rotirea coloanei pe ax vertical;A
Cifoza funcțională nu prezintă:;modificări morfologice decelabile prin examen radiologic;modificări de postură;asimetrie a umerilor;A
Cifoza funcțională se corectează:;prin autoredresare sau adoptarea unor poziții;numai prin imobilizare;doar chirurgical;A
Cifoza funcțională are:;progresie obligatorie;evoluție rapidă;evoluție lentă și prognostic favorabil;C
Cifoza funcțională netratată determină:;blocarea definitivă a articulațiilor;ameliorare spontană;modificări structurale;C
Cifoza patologică poate fi:;doar infecțioasă;doar congenitală;fiziologică, congenitală, infecțioasă, posttraumatică;C
Lordoza reprezintă:;accentuarea curburii normale a coloanei în regiunea cervicală sau lombară;rotirea coloanei;devierea laterală a coloanei;A
Lordoza poate fi:;doar congenitală;exclusiv traumatică;funcțională sau patologică;C
Lordoza patologică este:;irreductibilă prin autoredresare;exclusiv funcțională;ușor corectabilă;A
Lordoza funcțională este:;neinfluențabilă;reductibilă prin autoredresare;irreductibilă;B
Combinația dintre cifoză și lordoză se numește:;cifoscolioză;cifolordoză;hiperlordoză;B
Cifolordoza este:;o deformare mixtă în plan sagital;doar o deviere laterală;exclusiv o curbură lombară;A
Tratamentul deficiențelor în plan sagital include:;kinetoterapie, corectarea posturii, educație posturală;doar medicație;exclusiv tratament ortopedic;A
În cazurile ușoare de cifoză se recomandă:;intervenție chirurgicală;corset imediat;educație posturală și exerciții corective;C
Tratamentul chirurgical se aplică:;în cazurile cu evoluție favorabilă;în toate cazurile de cifoză;în cazurile grave, cu unghi mare de curbură și afectare funcțională;C
